current_µA,voltage_V
21.900000000000002,0.11062818490839793
22.0,0.11199357018829978
22.1,0.11338950253602266
22.200000000000003,0.1148827059713207
22.3,0.11643747399039239
22.400000000000002,0.11806622825676871
22.5,0.11976523252293922
22.6,0.1215946923862783
22.700000000000003,0.12354343890680905
22.8,0.12561986128202962
22.900000000000002,0.1278922546810793
23.0,0.1304421467748634
23.1,0.13326444528368
23.200000000000003,0.13657161412771862
23.3,0.14060229591497367
23.400000000000002,0.14615927551160127
23.5,0.15545457753083936
23.6,0.19713796452746205
23.700000000000003,0.3462000204762854
23.8,0.5289857219513571
23.900000000000002,0.7213249214076104
24.0,0.9166573074337363
24.1,1.115157690229918
24.200000000000003,1.3197228309078854
24.3,1.538759123420292
24.400000000000002,1.794586969486548
24.5,2.0439294674833968
24.6,2.275274928483697
24.700000000000003,2.4856708146801694
24.8,2.679722500525908
24.900000000000002,2.8618245654694223
25.0,3.0352002662081534
25.1,3.1982181071087497
25.200000000000003,3.3527672332818717
25.3,3.5002900250867253
25.400000000000002,3.6401137372794756
25.5,3.773962895790143
25.6,3.902865038964408
25.700000000000003,4.024774824025689
25.8,4.14227315498539
25.900000000000002,4.25192534507515
26.0,4.356293904651641
26.1,4.453871832050009
26.200000000000003,4.546057426368161
26.3,4.633909943241802
26.400000000000002,4.717079725934397
26.5,4.796137096111324
26.6,4.871052550478056
26.700000000000003,4.942765573536618
26.8,5.010977319283588
26.900000000000002,5.076574582525671
27.0,5.139397163450083
27.1,5.200312961816174
27.200000000000003,5.258797845003006
27.3,5.315378320603195
27.400000000000002,5.370201927489071
27.5,5.422975363292585
27.6,5.475839731476422
27.700000000000003,5.525101095112107
27.8,5.574215401026755
27.900000000000002,5.622219360589228
28.0,5.668882684754755
28.1,5.715067292905425
28.200000000000003,5.760014465919141
28.3,5.8038321397213375
28.400000000000002,5.846488494943039
28.5,5.88947791356251
28.6,5.931122389921519
28.700000000000003,5.972233817162858
28.8,6.012019148432809
28.900000000000002,6.052408309161882
29.0,6.091172852884403
29.1,6.130310815832508
29.200000000000003,6.168557367467699
29.3,6.206834002572318
29.400000000000002,6.243602892146567
29.5,6.280765603409519
29.6,6.3169574437368805
29.700000000000003,6.3534750047466115
29.8,6.3891117118553264
29.900000000000002,6.424578608021767
30.0,6.459906258299138
30.1,6.495012276208782
30.200000000000003,6.529175366305438
30.3,6.56406188612007
30.400000000000002,6.597857345607887
30.5,6.631468077818963
30.6,6.665122487645337
30.700000000000003,6.69833271331378
30.8,6.731558098734687
30.900000000000002,6.764598241930724
31.0,6.797000667904339
31.1,6.82971383114642
31.200000000000003,6.861229773948934
31.3,6.8935770112266646
31.400000000000002,6.925485739676044
31.5,6.957033363117266
31.6,6.988930289686173
31.700000000000003,7.020064667463517
31.8,7.051395946431066
31.900000000000002,7.082512928638575
32.0,7.113717411250646
32.1,7.144136326622295
32.2,7.1752225871145665
32.300000000000004,7.205810315406231
32.4,7.236351359003888
32.5,7.266504943642082
32.6,7.296844057730294
32.7,7.32676245906476
32.800000000000004,7.356956418807374
32.9,7.386470140476264
33.0,7.416294351833596
33.1,7.44583583577864
33.2,7.475750773492395
33.300000000000004,7.505073825229985
33.4,7.534947626801372
33.5,7.563818646701863
33.6,7.593027102106608
33.7,7.6224628618679136
33.800000000000004,7.651584333361694
33.9,7.680583872483525
34.0,7.7094063576354905
34.1,7.7382738112625375
34.2,7.767281384075308
34.300000000000004,7.795534139005863
34.4,7.824474461298786
34.5,7.8529468945862915
34.6,7.8813290482640115
34.7,7.910010723783433
34.800000000000004,7.938221185408895
34.9,7.966617413190469
35.0,7.995150080263666
35.1,8.023151509752848
35.2,8.051234271193254
35.300000000000004,8.07944335560377
35.4,8.107517397383301
35.5,8.135379185417266
35.6,8.163643586464056
35.7,8.191406654093095
35.800000000000004,8.219586184830483
35.9,8.24694467244109
36.0,8.274811848819601
36.1,8.302666589860673
36.2,8.33012510299874
36.300000000000004,8.358269638357953
36.4,8.385417831838389
36.5,8.41351350751221
36.6,8.440500261625111
36.7,8.468505930345795
36.800000000000004,8.495706958323
36.9,8.522890725678964
37.0,8.550317323167643
37.1,8.577683101124244
37.2,8.605138875242615
37.300000000000004,8.632297780905827
37.4,8.659621285757176
37.5,8.68671352943344
37.6,8.713727844709801
37.7,8.741097903218773
37.800000000000004,8.768070744129108
37.9,8.795313834083586
38.0,8.822374200193654
38.1,8.849324001964568
38.2,8.876141765402888
38.300000000000004,8.903101444654828
38.400000000000006,8.930105474067853
38.5,8.957458078090808
38.6,8.983917917487446
38.7,9.010880866277132
38.800000000000004,9.037659504067328
38.900000000000006,9.064701734198259
39.0,9.09131850991051
39.1,9.117962352434654
39.2,9.145111944501744
39.300000000000004,9.171562533533901
39.400000000000006,9.19801934914448
39.5,9.225018308564275
39.6,9.25145152618245
39.7,9.278089838359826
39.800000000000004,9.304767511353765
39.900000000000006,9.33129362068837
40.0,9.35770158414683
40.1,9.384442861816213
40.2,9.41094070555777
40.300000000000004,9.437425090850319
40.400000000000006,9.46402032465761
40.5,9.490210243137085
40.6,9.516709672497232
40.7,9.54339456053803
40.800000000000004,9.569894981083703
40.900000000000006,9.595923031029693
41.0,9.622268883193572
41.1,9.648765077481235
41.2,9.675269440847481
41.300000000000004,9.701444164730905
41.400000000000006,9.727645547613324
41.5,9.754214689229272
41.6,9.780345606720726
41.7,9.806480877490502
41.800000000000004,9.832893076590455
41.900000000000006,9.859183619617665
42.0,9.885097376023825
42.1,9.911521247109313
42.2,9.937475733972454
42.300000000000004,9.963812193028234
42.400000000000006,9.99022918608073
42.5,10.016061160487016
42.6,10.042376519668503
42.7,10.068307748853632
42.800000000000004,10.094655556774939
42.900000000000006,10.120597803223392
43.0,10.146600971702929
43.1,10.172577140381788
43.2,10.198579785614388
43.300000000000004,10.224873239207879
43.400000000000006,10.250919318407103
43.5,10.276992025763294
43.6,10.302873905416645
43.7,10.328698845170122
43.800000000000004,10.354961082999257
43.900000000000006,10.380717650270144
44.0,10.406594094153085
44.1,10.43259521712753
44.2,10.458683824464735
44.300000000000004,10.484712041619751
44.400000000000006,10.510432080016148
44.5,10.536397911105924
44.6,10.562163394680317
44.7,10.588188867394392
44.800000000000004,10.614014493811792
44.900000000000006,10.639900539909041
45.0,10.665667103397825
45.1,10.691605294625509
45.2,10.717295651730884
45.300000000000004,10.743193358235219
45.400000000000006,10.769130740104416
45.5,10.794908491062202
45.6,10.820674300822269
45.7,10.846575779929317
45.800000000000004,10.872103671539879
45.900000000000006,10.897903406814608
46.0,10.923622492895825
46.1,10.949390848785683
46.2,10.975207911454001
46.300000000000004,11.00115407219219
46.400000000000006,11.026575042387865
46.5,11.052461357553977
46.6,11.078217878768848
46.7,11.103819867390206
46.800000000000004,11.129758512583884
46.900000000000006,11.155100153371913
47.0,11.181065819806339
47.1,11.20662436941177
47.2,11.232273660139416
47.300000000000004,11.258042628277716
47.400000000000006,11.283556249261576
47.5,11.30914319296488
47.6,11.334802006751211
47.7,11.360343220457342
47.800000000000004,11.386055615899098
47.900000000000006,11.411613585683757
48.0,11.43719089026638
48.1,11.463041655959092
48.2,11.488417189418398
48.300000000000004,11.51418434217554
48.400000000000006,11.539819902238179
48.5,11.565236133103628
48.6,11.590786430943835
48.7,11.616487237678149
48.800000000000004,11.641880429049074
48.900000000000006,11.667388428008287
49.0,11.69328323245555
49.1,11.718553246916477
49.2,11.74415544243188
49.300000000000004,11.769685569648033
49.400000000000006,11.795312672927727
49.5,11.820700564077377
49.6,11.846235536019638
49.7,11.871704405180646
49.800000000000004,11.89728769219895
49.900000000000006,11.92270639599073
